case_id,agent,activity_name,start_timestamp,end_timestamp,TimeStep,resource
9,15,Assess loan risk,2023-04-20 14:23:44.168592394+00:00,2023-04-20 14:43:44.168592394+00:00,75,Loan Officer-000003
5,9,Cancel application,2023-04-20 14:28:55.700518440+00:00,2023-04-20 14:33:55.700518440+00:00,76,Clerk-000006
13,10,Check application form completeness,2023-04-20 14:30:00+00:00,2023-04-20 14:33:43.809252736+00:00,77,Clerk-000007
10,7,AML check,2023-04-21 07:48:11.720205570+00:00,2023-04-21 07:54:37.729676573+00:00,78,AML Investigator-000002
11,6,Appraise property,2023-04-20 15:10:04.285824637+00:00,2023-04-21 08:08:22.579719154+00:00,79,Appraiser-000002
7,16,Assess loan risk,2023-04-21 07:48:11.720205570+00:00,2023-04-21 08:08:11.720205570+00:00,80,Loan Officer-000004
6,0,Cancel application,2023-04-20 13:55:48.755184444+00:00,2023-04-20 14:00:48.755184444+00:00,81,Clerk-000001
12,6,Appraise property,2023-04-20 14:15:48.638250521+00:00,2023-04-20 14:18:51.053114020+00:00,82,Appraiser-000002
13,4,Check credit history,2023-04-20 14:33:43.809252736+00:00,2023-04-20 14:47:52.906762693+00:00,83,Clerk-000003
8,11,Assess loan risk,2023-04-20 14:59:29.201023646+00:00,2023-04-21 07:19:29.201023646+00:00,84,Loan Officer-000001
14,0,Check application form completeness,2023-04-20 15:00:00+00:00,2023-04-20 15:21:02.833404902+00:00,85,Clerk-000001
10,11,Assess loan risk,2023-04-21 07:54:37.729676573+00:00,2023-04-21 08:14:37.729676573+00:00,86,Loan Officer-000001
7,15,Design loan offer,2023-04-21 08:08:11.720205570+00:00,2023-04-21 08:32:32.656506593+00:00,87,Loan Officer-000003
11,7,AML check,2023-04-21 08:08:22.579719154+00:00,2023-04-21 08:46:45.212283672+00:00,88,AML Investigator-000002
9,0,Reject application,2023-04-20 14:43:44.168592394+00:00,2023-04-20 14:53:44.168592394+00:00,89,Clerk-000001
13,6,Appraise property,2023-04-20 14:47:52.906762693+00:00,2023-04-20 14:53:39.012552245+00:00,90,Appraiser-000002
8,10,Reject application,2023-04-21 07:19:29.201023646+00:00,2023-04-21 07:29:29.201023646+00:00,92,Clerk-000007
15,5,Check application form completeness,2023-04-21 07:30:00+00:00,2023-04-21 08:00:39.280988374+00:00,93,Clerk-000004
10,15,Design loan offer,2023-04-21 08:14:37.729676573+00:00,2023-04-21 08:32:43.121286114+00:00,94,Loan Officer-000003
7,17,Approve loan offer,2023-04-21 08:32:32.656506593+00:00,2023-04-21 08:52:32.656506593+00:00,95,Senior Officer-000002
11,16,Assess loan risk,2023-04-21 08:46:45.212283672+00:00,2023-04-21 09:06:45.212283672+00:00,96,Loan Officer-000004
12,2,AML check,2023-04-20 14:20:30.185683465+00:00,2023-04-20 14:24:59.488099867+00:00,97,AML Investigator-000001
13,2,AML check,2023-04-20 14:53:39.012552245+00:00,2023-04-21 07:02:53.453626186+00:00,98,AML Investigator-000001
14,3,Appraise property,2023-04-21 07:54:37.729676573+00:00,2023-04-21 08:15:30.668599600+00:00,99,Appraiser-000001
16,1,Check application form completeness,2023-04-21 08:00:00+00:00,2023-04-21 08:16:09.564983137+00:00,100,Clerk-000002
15,10,Check credit history,2023-04-21 08:00:39.280988374+00:00,2023-04-21 08:51:22.635488034+00:00,101,Clerk-000007
10,14,Approve loan offer,2023-04-21 08:32:43.121286114+00:00,2023-04-21 08:52:43.121286114+00:00,102,Senior Officer-000001
7,10,Cancel application,2023-04-21 08:52:32.656506593+00:00,2023-04-21 08:57:32.656506593+00:00,103,Clerk-000007
11,5,Reject application,2023-04-21 09:06:45.212283672+00:00,2023-04-21 09:16:45.212283672+00:00,104,Clerk-000004
12,11,Assess loan risk,2023-04-20 14:24:59.488099867+00:00,2023-04-20 14:44:59.488099867+00:00,105,Loan Officer-000001
13,15,Assess loan risk,2023-04-21 07:02:53.453626186+00:00,2023-04-21 07:22:53.453626186+00:00,106,Loan Officer-000003
16,3,Appraise property,2023-04-21 08:16:09.564983137+00:00,2023-04-21 08:18:28.855108709+00:00,107,Appraiser-000001
17,9,Check application form completeness,2023-04-21 08:30:00+00:00,2023-04-21 08:31:07.358557946+00:00,108,Clerk-000006
15,2,AML check,2023-04-21 08:51:22.635488034+00:00,2023-04-21 09:24:40.411988359+00:00,109,AML Investigator-000001
10,1,Cancel application,2023-04-21 08:52:43.121286114+00:00,2023-04-21 08:57:43.121286114+00:00,110,Clerk-000002
12,13,Design loan offer,2023-04-20 14:44:59.488099867+00:00,2023-04-20 14:48:34.557940234+00:00,111,Loan Officer-000002
13,12,Reject application,2023-04-21 07:22:53.453626186+00:00,2023-04-21 07:32:53.453626186+00:00,112,Clerk-000008
14,7,AML check,2023-04-21 08:46:45.212283672+00:00,2023-04-21 08:52:49.127571469+00:00,113,AML Investigator-000002
16,1,Check credit history,2023-04-21 08:18:28.855108709+00:00,2023-04-21 09:44:45.630042635+00:00,114,Clerk-000002
17,12,Check credit history,2023-04-21 08:31:07.358557946+00:00,2023-04-21 08:44:00.173157500+00:00,115,Clerk-000008
12,14,Approve loan offer,2023-04-20 14:48:34.557940234+00:00,2023-04-21 07:08:34.557940234+00:00,116,Senior Officer-000001
14,4,Check credit history,2023-04-21 08:52:49.127571469+00:00,2023-04-21 09:01:37.538755243+00:00,117,Clerk-000003
18,0,Check application form completeness,2023-04-21 09:00:00+00:00,2023-04-21 09:22:23.327193536+00:00,118,Clerk-000001
15,6,Appraise property,2023-04-21 09:24:40.411988359+00:00,2023-04-21 10:55:18.537523137+00:00,119,Appraiser-000002
16,2,AML check,2023-04-21 09:44:45.630042635+00:00,2023-04-21 10:30:53.802287531+00:00,120,AML Investigator-000001
12,0,Cancel application,2023-04-21 07:08:34.557940234+00:00,2023-04-21 07:13:34.557940234+00:00,121,Clerk-000001
14,11,Assess loan risk,2023-04-21 09:06:45.212283672+00:00,2023-04-21 09:26:45.212283672+00:00,123,Loan Officer-000001
18,4,Check credit history,2023-04-21 09:22:23.327193536+00:00,2023-04-21 09:42:27.483008523+00:00,124,Clerk-000003
19,8,Check application form completeness,2023-04-21 09:30:00+00:00,2023-04-21 09:43:42.374824492+00:00,125,Clerk-000005
16,16,Assess loan risk,2023-04-21 10:30:53.802287531+00:00,2023-04-21 10:50:53.802287531+00:00,126,Loan Officer-000004
15,15,Assess loan risk,2023-04-21 10:55:18.537523137+00:00,2023-04-21 11:15:18.537523137+00:00,127,Loan Officer-000003
18,2,AML check,2023-04-21 10:30:53.802287531+00:00,2023-04-21 10:36:19.942414660+00:00,128,AML Investigator-000001
19,9,Return application back to applicant,2023-04-21 09:43:42.374824492+00:00,2023-04-21 09:48:42.374824492+00:00,129,Clerk-000006
20,0,Check application form completeness,2023-04-21 10:00:00+00:00,2023-04-21 10:20:25.009543422+00:00,130,Clerk-000001
17,7,AML check,2023-04-21 10:30:53.802287531+00:00,2023-04-21 11:07:15.602912690+00:00,131,AML Investigator-000002
16,1,Reject application,2023-04-21 10:50:53.802287531+00:00,2023-04-21 11:00:53.802287531+00:00,132,Clerk-000002
15,9,Reject application,2023-04-21 11:15:18.537523137+00:00,2023-04-21 11:25:18.537523137+00:00,133,Clerk-000006
14,16,Design loan offer,2023-04-21 09:26:45.212283672+00:00,2023-04-21 09:43:53.683190956+00:00,134,Loan Officer-000004
19,18,Applicant completes form,2023-04-21 09:48:42.374824492+00:00,2023-04-21 10:48:42.374824492+00:00,135,Applicant-000001
20,8,Check credit history,2023-04-21 10:20:25.009543422+00:00,2023-04-21 10:29:21.281155467+00:00,136,Clerk-000005
21,12,Check application form completeness,2023-04-21 10:30:00+00:00,2023-04-21 10:48:38.254826364+00:00,137,Clerk-000008
18,3,Appraise property,2023-04-21 10:36:19.942414660+00:00,2023-04-21 10:40:57.598671532+00:00,138,Appraiser-000001
14,17,Approve loan offer,2023-04-21 09:43:53.683190956+00:00,2023-04-21 10:03:53.683190956+00:00,139,Senior Officer-000002
20,6,Appraise property,2023-04-21 10:55:18.537523137+00:00,2023-04-21 11:09:47.529600051+00:00,140,Appraiser-000002
18,11,Assess loan risk,2023-04-21 11:15:18.537523137+00:00,2023-04-21 11:35:18.537523137+00:00,141,Loan Officer-000001
21,3,Appraise property,2023-04-21 10:48:38.254826364+00:00,2023-04-21 10:51:14.083138580+00:00,142,Appraiser-000001
19,12,Check application form completeness,2023-04-21 10:48:42.374824492+00:00,2023-04-21 11:39:19.340525245+00:00,143,Clerk-000008
22,10,Check application form completeness,2023-04-21 11:00:00+00:00,2023-04-21 11:11:09.197934370+00:00,144,Clerk-000007
17,3,Appraise property,2023-04-21 11:07:15.602912690+00:00,2023-04-21 11:57:17.429475635+00:00,145,Appraiser-000001
14,5,Cancel application,2023-04-21 10:03:53.683190956+00:00,2023-04-21 10:08:53.683190956+00:00,146,Clerk-000004
21,1,Check credit history,2023-04-21 10:51:14.083138580+00:00,2023-04-21 11:17:32.039576982+00:00,147,Clerk-000002
20,7,AML check,2023-04-21 11:09:47.529600051+00:00,2023-04-21 12:03:37.681524372+00:00,148,AML Investigator-000002
22,0,Check credit history,2023-04-21 11:11:09.197934370+00:00,2023-04-21 11:43:23.471935029+00:00,149,Clerk-000001
23,4,Check application form completeness,2023-04-21 11:30:00+00:00,2023-04-21 11:40:21.188125287+00:00,150,Clerk-000003
18,16,Design loan offer,2023-04-21 11:35:18.537523137+00:00,2023-04-21 11:49:25.699281876+00:00,151,Loan Officer-000004
19,4,Return application back to applicant,2023-04-21 11:39:19.340525245+00:00,2023-04-21 11:44:19.340525245+00:00,152,Clerk-000003
17,16,Assess loan risk,2023-04-21 11:57:17.429475635+00:00,2023-04-21 12:17:17.429475635+00:00,153,Loan Officer-000004
23,3,Appraise property,2023-04-21 11:57:17.429475635+00:00,2023-04-21 12:32:48.131103749+00:00,154,Appraiser-000001
22,7,AML check,2023-04-21 12:03:37.681524372+00:00,2023-04-21 12:34:34.454645846+00:00,155,AML Investigator-000002
19,18,Applicant completes form,2023-04-21 11:44:19.340525245+00:00,2023-04-21 12:44:19.340525245+00:00,156,Applicant-000001
18,14,Approve loan offer,2023-04-21 11:49:25.699281876+00:00,2023-04-21 12:09:25.699281876+00:00,157,Senior Officer-000001
24,5,Check application form completeness,2023-04-21 12:00:00+00:00,2023-04-21 12:12:57.310015296+00:00,158,Clerk-000004
20,11,Assess loan risk,2023-04-21 12:03:37.681524372+00:00,2023-04-21 12:23:37.681524372+00:00,159,Loan Officer-000001
17,13,Design loan offer,2023-04-21 12:17:17.429475635+00:00,2023-04-21 12:21:14.200588572+00:00,160,Loan Officer-000002
21,2,AML check,2023-04-21 11:17:32.039576982+00:00,2023-04-21 11:21:40.276068352+00:00,161,AML Investigator-000001
18,5,Cancel application,2023-04-21 12:09:25.699281876+00:00,2023-04-21 12:14:25.699281876+00:00,162,Clerk-000004
24,2,AML check,2023-04-21 12:12:57.310015296+00:00,2023-04-21 12:17:08.791067178+00:00,163,AML Investigator-000001
17,17,Approve loan offer,2023-04-21 12:21:14.200588572+00:00,2023-04-21 12:41:14.200588572+00:00,164,Senior Officer-000002
20,5,Reject application,2023-04-21 12:23:37.681524372+00:00,2023-04-21 12:33:37.681524372+00:00,165,Clerk-000004
23,5,Check credit history,2023-04-21 12:32:48.131103749+00:00,2023-04-21 12:33:04.631124851+00:00,166,Clerk-000004
22,3,Appraise property,2023-04-21 12:34:34.454645846+00:00,2023-04-21 13:28:54.389681441+00:00,167,Appraiser-000001
19,8,Check application form completeness,2023-04-21 12:44:19.340525245+00:00,2023-04-21 13:09:46.274535162+00:00,168,Clerk-000005
21,15,Assess loan risk,2023-04-21 11:21:40.276068352+00:00,2023-04-21 11:41:40.276068352+00:00,169,Loan Officer-000003
25,10,Check application form completeness,2023-04-21 12:30:00+00:00,2023-04-21 12:37:53.239106343+00:00,170,Clerk-000007
23,2,AML check,2023-04-21 12:33:04.631124851+00:00,2023-04-21 13:11:42.454528487+00:00,171,AML Investigator-000001
19,10,Return application back to applicant,2023-04-21 13:09:46.274535162+00:00,2023-04-21 13:14:46.274535162+00:00,172,Clerk-000007
22,16,Assess loan risk,2023-04-21 13:28:54.389681441+00:00,2023-04-21 13:48:54.389681441+00:00,173,Loan Officer-000004
21,11,Design loan offer,2023-04-21 11:41:40.276068352+00:00,2023-04-21 11:46:40.414563277+00:00,174,Loan Officer-000001
24,5,Check credit history,2023-04-21 12:17:08.791067178+00:00,2023-04-21 12:45:18.815233289+00:00,175,Clerk-000004
25,1,Check credit history,2023-04-21 12:37:53.239106343+00:00,2023-04-21 13:07:36.474145417+00:00,176,Clerk-000002
17,9,Cancel application,2023-04-21 12:41:14.200588572+00:00,2023-04-21 12:46:14.200588572+00:00,177,Clerk-000006
26,12,Check application form completeness,2023-04-21 13:00:00+00:00,2023-04-21 13:40:34.419555473+00:00,178,Clerk-000008
23,15,Assess loan risk,2023-04-21 13:11:42.454528487+00:00,2023-04-21 13:31:42.454528487+00:00,179,Loan Officer-000003
19,18,Applicant completes form,2023-04-21 13:14:46.274535162+00:00,2023-04-21 14:14:46.274535162+00:00,180,Applicant-000001
22,10,Reject application,2023-04-21 13:48:54.389681441+00:00,2023-04-21 13:58:54.389681441+00:00,181,Clerk-000007
21,14,Approve loan offer,2023-04-21 12:09:25.699281876+00:00,2023-04-21 12:29:25.699281876+00:00,182,Senior Officer-000001
24,6,Appraise property,2023-04-21 12:45:18.815233289+00:00,2023-04-21 14:30:55.151359771+00:00,183,Appraiser-000002
27,0,Check application form completeness,2023-04-21 13:30:00+00:00,2023-04-21 14:35:35.808546798+00:00,184,Clerk-000001
23,16,Design loan offer,2023-04-21 13:31:42.454528487+00:00,2023-04-21 13:43:17.321132423+00:00,185,Loan Officer-000004
26,2,AML check,2023-04-21 13:40:34.419555473+00:00,2023-04-21 13:57:32.831338176+00:00,186,AML Investigator-000001
21,0,Cancel application,2023-04-21 12:29:25.699281876+00:00,2023-04-21 12:34:25.699281876+00:00,187,Clerk-000001
25,7,AML check,2023-04-21 13:07:36.474145417+00:00,2023-04-21 14:54:46.282043671+00:00,188,AML Investigator-000002
23,17,Approve loan offer,2023-04-21 13:43:17.321132423+00:00,2023-04-21 14:03:17.321132423+00:00,189,Senior Officer-000002
26,6,Appraise property,2023-04-21 14:30:55.151359771+00:00,2023-04-24 09:00:46.055594802+00:00,190,Appraiser-000002
28,4,Check application form completeness,2023-04-21 14:00:00+00:00,2023-04-21 16:22:40.170477212+00:00,191,Clerk-000003
19,10,Check application form completeness,2023-04-21 14:14:46.274535162+00:00,2023-04-21 14:28:33.097837884+00:00,192,Clerk-000007
24,13,Assess loan risk,2023-04-21 14:30:55.151359771+00:00,2023-04-21 14:50:55.151359771+00:00,193,Loan Officer-000002
27,1,Check credit history,2023-04-21 14:35:35.808546798+00:00,2023-04-21 14:59:38.698740675+00:00,194,Clerk-000002
19,2,AML check,2023-04-21 14:28:33.097837884+00:00,2023-04-24 08:17:28.191635560+00:00,195,AML Investigator-000001
29,0,Check application form completeness,2023-04-21 14:30:00+00:00,2023-04-21 14:31:32.619505932+00:00,196,Clerk-000001
24,15,Design loan offer,2023-04-21 14:50:55.151359771+00:00,2023-04-21 15:00:30.720753119+00:00,197,Loan Officer-000003
25,3,Appraise property,2023-04-21 14:54:46.282043671+00:00,2023-04-24 07:23:54.363008706+00:00,198,Appraiser-000001
27,7,AML check,2023-04-21 14:59:38.698740675+00:00,2023-04-24 07:02:02.574787282+00:00,199,AML Investigator-000002
26,0,Check credit history,2023-04-24 09:00:46.055594802+00:00,2023-04-24 09:38:30.632146412+00:00,201,Clerk-000001
23,5,Cancel application,2023-04-21 14:03:17.321132423+00:00,2023-04-21 14:08:17.321132423+00:00,202,Clerk-000004
29,8,Check credit history,2023-04-21 14:31:32.619505932+00:00,2023-04-21 14:33:27.099471723+00:00,203,Clerk-000005
30,9,Check application form completeness,2023-04-21 15:00:00+00:00,2023-04-21 15:17:34.164182122+00:00,204,Clerk-000006
24,17,Approve loan offer,2023-04-21 15:00:30.720753119+00:00,2023-04-24 07:20:00.000000119+00:00,205,Senior Officer-000002
25,13,Assess loan risk,2023-04-24 07:23:54.363008706+00:00,2023-04-24 07:43:54.363008706+00:00,207,Loan Officer-000002
19,3,Appraise property,2023-04-24 08:17:28.191635560+00:00,2023-04-24 08:45:48.963205851+00:00,208,Appraiser-000001
28,2,AML check,2023-04-24 08:17:28.191635560+00:00,2023-04-24 09:04:20.668826037+00:00,209,AML Investigator-000001
26,13,Assess loan risk,2023-04-24 09:38:30.632146412+00:00,2023-04-24 09:58:30.632146412+00:00,210,Loan Officer-000002
30,7,AML check,2023-04-24 07:02:02.574787282+00:00,2023-04-24 07:19:54.671561759+00:00,211,AML Investigator-000002
24,5,Approve application,2023-04-24 07:20:00.000000119+00:00,2023-04-24 07:25:00.000000119+00:00,212,Clerk-000004
31,12,Check application form completeness,2023-04-24 07:30:00+00:00,2023-04-24 07:30:34.252287549+00:00,214,Clerk-000008
25,5,Reject application,2023-04-24 07:43:54.363008706+00:00,2023-04-24 07:53:54.363008706+00:00,215,Clerk-000004
19,1,Check credit history,2023-04-24 08:45:48.963205851+00:00,2023-04-24 09:01:28.042354531+00:00,216,Clerk-000002
28,1,Check credit history,2023-04-24 09:04:20.668826037+00:00,2023-04-24 10:01:47.709030825+00:00,217,Clerk-000002
26,16,Design loan offer,2023-04-24 09:58:30.632146412+00:00,2023-04-24 10:01:14.764914457+00:00,218,Loan Officer-000004
29,6,Appraise property,2023-04-24 09:00:46.055594802+00:00,2023-04-24 09:11:41.773364728+00:00,219,Appraiser-000002
27,3,Appraise property,2023-04-24 09:00:46.055594802+00:00,2023-04-24 09:05:35.947887356+00:00,221,Appraiser-000001
19,15,Assess loan risk,2023-04-24 09:01:28.042354531+00:00,2023-04-24 09:21:28.042354531+00:00,222,Loan Officer-000003
26,17,Approve loan offer,2023-04-24 10:01:14.764914457+00:00,2023-04-24 10:21:14.764914457+00:00,223,Senior Officer-000002
28,3,Appraise property,2023-04-24 10:01:47.709030825+00:00,2023-04-24 10:27:53.587423360+00:00,224,Appraiser-000001
30,3,Appraise property,2023-04-24 07:23:54.363008706+00:00,2023-04-24 07:38:08.980366522+00:00,225,Appraiser-000001
31,5,Check credit history,2023-04-24 07:30:34.252287549+00:00,2023-04-24 07:49:47.988433181+00:00,226,Clerk-000004
32,10,Check application form completeness,2023-04-24 08:00:00+00:00,2023-04-24 08:31:08.261455915+00:00,227,Clerk-000007
33,8,Check application form completeness,2023-04-24 08:30:00+00:00,2023-04-24 09:03:25.122409809+00:00,228,Clerk-000005
27,16,Assess loan risk,2023-04-24 09:05:35.947887356+00:00,2023-04-24 09:25:35.947887356+00:00,229,Loan Officer-000004
29,2,AML check,2023-04-24 09:11:41.773364728+00:00,2023-04-24 09:18:59.237133277+00:00,230,AML Investigator-000001
19,8,Reject application,2023-04-24 09:21:28.042354531+00:00,2023-04-24 09:31:28.042354531+00:00,231,Clerk-000005
