case_id,agent,activity_name,start_timestamp,end_timestamp,TimeStep,resource
4,2,AML check,2023-04-20 10:23:15.682438327+00:00,2023-04-20 10:28:14.978033935+00:00,26,AML Investigator-000001
0,8,Approve application,2023-04-20 10:36:15.941621268+00:00,2023-04-20 10:41:15.941621268+00:00,27,Clerk-000005
5,3,Appraise property,2023-04-20 10:44:51.095166070+00:00,2023-04-20 11:39:33.552506075+00:00,28,Appraiser-000001
6,1,Check application form completeness,2023-04-20 11:00:00+00:00,2023-04-20 11:02:16.200184645+00:00,29,Clerk-000002
2,11,Assess loan risk,2023-04-20 11:05:26.535842066+00:00,2023-04-20 11:25:26.535842066+00:00,30,Loan Officer-000001
3,11,Assess loan risk,2023-04-20 12:39:59.530302242+00:00,2023-04-20 12:59:59.530302242+00:00,31,Loan Officer-000001
4,16,Assess loan risk,2023-04-20 10:28:14.978033935+00:00,2023-04-20 10:48:14.978033935+00:00,32,Loan Officer-000004
2,0,Reject application,2023-04-20 11:25:26.535842066+00:00,2023-04-20 11:35:26.535842066+00:00,33,Clerk-000001
7,5,Check application form completeness,2023-04-20 11:30:00+00:00,2023-04-20 11:44:51.007065657+00:00,34,Clerk-000004
5,7,AML check,2023-04-20 11:39:33.552506075+00:00,2023-04-20 12:27:34.792945208+00:00,35,AML Investigator-000002
3,13,Design loan offer,2023-04-20 12:59:59.530302242+00:00,2023-04-20 13:12:26.033411635+00:00,36,Loan Officer-000002
4,0,Reject application,2023-04-20 10:48:14.978033935+00:00,2023-04-20 10:58:14.978033935+00:00,37,Clerk-000001
6,6,Appraise property,2023-04-20 11:02:16.200184645+00:00,2023-04-20 11:11:36.139662072+00:00,38,Appraiser-000002
8,9,Check application form completeness,2023-04-20 12:00:00+00:00,2023-04-20 12:17:26.922346422+00:00,39,Clerk-000006
5,10,Check credit history,2023-04-20 12:27:34.792945208+00:00,2023-04-20 12:34:35.336612507+00:00,40,Clerk-000007
3,17,Approve loan offer,2023-04-20 13:12:26.033411635+00:00,2023-04-20 13:32:26.033411635+00:00,41,Senior Officer-000002
7,4,Check credit history,2023-04-20 11:44:51.007065657+00:00,2023-04-20 12:57:16.885215662+00:00,42,Clerk-000003
8,10,Check credit history,2023-04-20 12:17:26.922346422+00:00,2023-04-20 13:27:51.151659728+00:00,43,Clerk-000007
9,8,Check application form completeness,2023-04-20 12:30:00+00:00,2023-04-20 13:00:16.839325345+00:00,44,Clerk-000005
5,15,Assess loan risk,2023-04-20 12:34:35.336612507+00:00,2023-04-20 12:54:35.336612507+00:00,45,Loan Officer-000003
3,0,Approve application,2023-04-20 13:32:26.033411635+00:00,2023-04-20 13:37:26.033411635+00:00,46,Clerk-000001
6,9,Check credit history,2023-04-20 11:11:36.139662072+00:00,2023-04-20 11:42:31.390515473+00:00,47,Clerk-000006
5,0,Reject application,2023-04-20 12:54:35.336612507+00:00,2023-04-20 13:04:35.336612507+00:00,48,Clerk-000001
7,7,AML check,2023-04-20 12:57:16.885215662+00:00,2023-04-20 13:33:31.266502272+00:00,49,AML Investigator-000002
10,12,Check application form completeness,2023-04-20 13:00:00+00:00,2023-04-20 13:10:00.361356726+00:00,50,Clerk-000008
9,2,AML check,2023-04-20 13:00:16.839325345+00:00,2023-04-20 13:12:14.955132740+00:00,51,AML Investigator-000001
8,2,AML check,2023-04-20 13:27:51.151659728+00:00,2023-04-20 13:45:30.412759710+00:00,52,AML Investigator-000001
9,5,Check credit history,2023-04-20 13:12:14.955132740+00:00,2023-04-20 13:27:29.042321245+00:00,54,Clerk-000004
11,1,Check application form completeness,2023-04-20 13:30:00+00:00,2023-04-20 14:03:28.466718949+00:00,55,Clerk-000002
7,3,Appraise property,2023-04-20 13:33:31.266502272+00:00,2023-04-20 13:44:41.954497239+00:00,56,Appraiser-000001
8,6,Appraise property,2023-04-20 13:45:30.412759710+00:00,2023-04-20 14:03:40.705718536+00:00,57,Appraiser-000002
6,2,AML check,2023-04-20 12:27:34.792945208+00:00,2023-04-20 12:42:23.361227602+00:00,58,AML Investigator-000001
7,11,Assess loan risk,2023-04-20 13:44:41.954497239+00:00,2023-04-20 14:04:41.954497239+00:00,61,Loan Officer-000001
12,9,Check application form completeness,2023-04-20 14:00:00+00:00,2023-04-20 14:39:59.817861365+00:00,62,Clerk-000006
11,10,Check credit history,2023-04-20 14:03:28.466718949+00:00,2023-04-20 14:37:36.766626352+00:00,63,Clerk-000007
8,13,Assess loan risk,2023-04-20 14:03:40.705718536+00:00,2023-04-20 14:23:40.705718536+00:00,64,Loan Officer-000002
6,16,Assess loan risk,2023-04-20 12:42:23.361227602+00:00,2023-04-20 13:02:23.361227602+00:00,65,Loan Officer-000004
10,8,Check credit history,2023-04-20 13:33:31.266502272+00:00,2023-04-20 15:18:49.152013636+00:00,66,Clerk-000005
9,3,Appraise property,2023-04-20 13:44:41.954497239+00:00,2023-04-20 13:45:14.756337693+00:00,67,Appraiser-000001
7,0,Reject application,2023-04-20 14:04:41.954497239+00:00,2023-04-20 14:14:41.954497239+00:00,68,Clerk-000001
8,15,Design loan offer,2023-04-20 14:23:40.705718536+00:00,2023-04-20 14:25:38.860188028+00:00,69,Loan Officer-000003
11,6,Appraise property,2023-04-20 14:37:36.766626352+00:00,2023-04-20 14:40:36.060448278+00:00,70,Appraiser-000002
12,2,AML check,2023-04-20 14:39:59.817861365+00:00,2023-04-20 14:44:53.693153254+00:00,71,AML Investigator-000001
6,0,Reject application,2023-04-20 13:02:23.361227602+00:00,2023-04-20 13:12:23.361227602+00:00,72,Clerk-000001
9,16,Assess loan risk,2023-04-20 13:45:14.756337693+00:00,2023-04-20 14:05:14.756337693+00:00,73,Loan Officer-000004
13,4,Check application form completeness,2023-04-20 14:30:00+00:00,2023-04-20 14:55:15.969765856+00:00,74,Clerk-000003
11,7,AML check,2023-04-20 14:40:36.060448278+00:00,2023-04-20 14:51:54.414146082+00:00,75,AML Investigator-000002
12,5,Check credit history,2023-04-20 14:44:53.693153254+00:00,2023-04-20 14:54:10.703306595+00:00,76,Clerk-000004
8,14,Approve loan offer,2023-04-20 14:25:38.860188028+00:00,2023-04-20 14:45:38.860188028+00:00,78,Senior Officer-000001
13,0,Return application back to applicant,2023-04-20 14:55:15.969765856+00:00,2023-04-20 15:00:15.969765856+00:00,81,Clerk-000001
14,12,Check application form completeness,2023-04-20 15:00:00+00:00,2023-04-20 15:09:24.218805509+00:00,82,Clerk-000008
10,7,AML check,2023-04-21 07:00:00+00:00,2023-04-21 07:56:43.942469380+00:00,83,AML Investigator-000002
9,0,Reject application,2023-04-20 14:05:14.756337693+00:00,2023-04-20 14:15:14.756337693+00:00,84,Clerk-000001
8,8,Cancel application,2023-04-20 14:45:38.860188028+00:00,2023-04-20 14:50:38.860188028+00:00,85,Clerk-000005
11,11,Assess loan risk,2023-04-21 07:00:00+00:00,2023-04-21 07:20:00+00:00,88,Loan Officer-000001
12,6,Appraise property,2023-04-21 07:00:00+00:00,2023-04-21 07:49:12.967152957+00:00,89,Appraiser-000002
15,1,Check application form completeness,2023-04-21 07:30:00+00:00,2023-04-21 08:05:58.846497623+00:00,90,Clerk-000002
10,3,Appraise property,2023-04-21 07:56:43.942469380+00:00,2023-04-21 08:49:27.798821418+00:00,91,Appraiser-000001
13,18,Applicant completes form,2023-04-21 07:00:00+00:00,2023-04-21 08:00:00+00:00,92,Applicant-000001
14,3,Appraise property,2023-04-21 07:00:00+00:00,2023-04-21 07:38:42.667819630+00:00,93,Appraiser-000001
11,0,Reject application,2023-04-21 07:20:00+00:00,2023-04-21 07:30:00+00:00,94,Clerk-000001
12,13,Assess loan risk,2023-04-21 07:49:12.967152957+00:00,2023-04-21 08:09:12.967152957+00:00,95,Loan Officer-000002
16,10,Check application form completeness,2023-04-21 08:00:00+00:00,2023-04-21 08:17:28.021923915+00:00,96,Clerk-000007
15,10,Check credit history,2023-04-21 08:05:58.846497623+00:00,2023-04-21 08:22:13.259358365+00:00,97,Clerk-000007
10,11,Assess loan risk,2023-04-21 08:49:27.798821418+00:00,2023-04-21 09:09:27.798821418+00:00,98,Loan Officer-000001
14,2,AML check,2023-04-21 07:38:42.667819630+00:00,2023-04-21 07:44:47.119303488+00:00,99,AML Investigator-000001
13,4,Check application form completeness,2023-04-21 08:00:00+00:00,2023-04-21 08:23:47.165527913+00:00,100,Clerk-000003
12,15,Design loan offer,2023-04-21 08:09:12.967152957+00:00,2023-04-21 08:11:36.693189547+00:00,101,Loan Officer-000003
16,1,Check credit history,2023-04-21 08:17:28.021923915+00:00,2023-04-21 09:10:54.892603752+00:00,102,Clerk-000002
15,6,Appraise property,2023-04-21 08:22:13.259358365+00:00,2023-04-21 08:37:39.531810400+00:00,103,Appraiser-000002
17,9,Check application form completeness,2023-04-21 08:30:00+00:00,2023-04-21 08:42:34.341684359+00:00,104,Clerk-000006
10,13,Design loan offer,2023-04-21 09:09:27.798821418+00:00,2023-04-21 09:17:02.262331304+00:00,105,Loan Officer-000002
12,14,Approve loan offer,2023-04-21 08:11:36.693189547+00:00,2023-04-21 08:31:36.693189547+00:00,106,Senior Officer-000001
13,8,Check credit history,2023-04-21 08:23:47.165527913+00:00,2023-04-21 08:36:07.246360046+00:00,107,Clerk-000005
15,2,AML check,2023-04-21 08:37:39.531810400+00:00,2023-04-21 09:14:54.623907650+00:00,108,AML Investigator-000001
17,10,Check credit history,2023-04-21 08:42:34.341684359+00:00,2023-04-21 09:25:37.561158555+00:00,109,Clerk-000007
18,5,Check application form completeness,2023-04-21 09:00:00+00:00,2023-04-21 09:27:14.041889704+00:00,110,Clerk-000004
16,6,Appraise property,2023-04-21 09:10:54.892603752+00:00,2023-04-21 09:14:03.068206701+00:00,111,Appraiser-000002
10,17,Approve loan offer,2023-04-21 09:17:02.262331304+00:00,2023-04-21 09:37:02.262331304+00:00,112,Senior Officer-000002
14,5,Check credit history,2023-04-21 07:44:47.119303488+00:00,2023-04-21 07:49:06.997361363+00:00,113,Clerk-000004
12,8,Approve application,2023-04-21 08:31:36.693189547+00:00,2023-04-21 08:36:36.693189547+00:00,114,Clerk-000005
16,7,AML check,2023-04-21 09:14:03.068206701+00:00,2023-04-21 09:32:56.384357019+00:00,116,AML Investigator-000002
15,16,Assess loan risk,2023-04-21 09:14:54.623907650+00:00,2023-04-21 09:34:54.623907650+00:00,117,Loan Officer-000004
17,3,Appraise property,2023-04-21 09:25:37.561158555+00:00,2023-04-21 09:26:19.221062727+00:00,118,Appraiser-000001
18,2,AML check,2023-04-21 09:27:14.041889704+00:00,2023-04-21 09:42:55.045389241+00:00,119,AML Investigator-000001
19,12,Check application form completeness,2023-04-21 09:30:00+00:00,2023-04-21 09:38:37.451203270+00:00,120,Clerk-000008
10,0,Approve application,2023-04-21 09:37:02.262331304+00:00,2023-04-21 09:42:02.262331304+00:00,121,Clerk-000001
14,15,Assess loan risk,2023-04-21 07:49:06.997361363+00:00,2023-04-21 08:09:06.997361363+00:00,122,Loan Officer-000003
16,11,Assess loan risk,2023-04-21 09:32:56.384357019+00:00,2023-04-21 09:52:56.384357019+00:00,124,Loan Officer-000001
15,0,Reject application,2023-04-21 09:34:54.623907650+00:00,2023-04-21 09:44:54.623907650+00:00,125,Clerk-000001
19,7,AML check,2023-04-21 09:38:37.451203270+00:00,2023-04-21 09:42:00.841894962+00:00,126,AML Investigator-000002
14,0,Reject application,2023-04-21 08:09:06.997361363+00:00,2023-04-21 08:19:06.997361363+00:00,127,Clerk-000001
13,7,AML check,2023-04-21 08:49:27.798821418+00:00,2023-04-21 08:51:39.321208645+00:00,128,AML Investigator-000002
19,3,Appraise property,2023-04-21 09:42:00.841894962+00:00,2023-04-21 11:34:06.506241503+00:00,129,Appraiser-000001
17,7,AML check,2023-04-21 09:42:55.045389241+00:00,2023-04-21 09:57:20.961668667+00:00,130,AML Investigator-000002
18,5,Check credit history,2023-04-21 09:42:55.045389241+00:00,2023-04-21 09:48:37.070384542+00:00,131,Clerk-000004
18,6,Appraise property,2023-04-21 09:48:37.070384542+00:00,2023-04-21 10:00:02.052676+00:00,132,Appraiser-000002
16,13,Design loan offer,2023-04-21 09:52:56.384357019+00:00,2023-04-21 10:04:56.697355725+00:00,133,Loan Officer-000002
17,11,Assess loan risk,2023-04-21 09:57:20.961668667+00:00,2023-04-21 10:17:20.961668667+00:00,134,Loan Officer-000001
19,8,Check credit history,2023-04-21 11:34:06.506241503+00:00,2023-04-21 11:42:43.218544543+00:00,135,Clerk-000005
13,6,Appraise property,2023-04-21 08:51:39.321208645+00:00,2023-04-21 09:01:42.388617910+00:00,136,Appraiser-000002
20,0,Check application form completeness,2023-04-21 10:00:00+00:00,2023-04-21 10:15:06.661396079+00:00,137,Clerk-000001
18,15,Assess loan risk,2023-04-21 10:00:02.052676+00:00,2023-04-21 10:20:02.052676+00:00,138,Loan Officer-000003
16,17,Approve loan offer,2023-04-21 10:04:56.697355725+00:00,2023-04-21 10:24:56.697355725+00:00,139,Senior Officer-000002
17,13,Design loan offer,2023-04-21 10:17:20.961668667+00:00,2023-04-21 10:21:40.652734027+00:00,140,Loan Officer-000002
19,16,Assess loan risk,2023-04-21 11:42:43.218544543+00:00,2023-04-21 12:02:43.218544543+00:00,141,Loan Officer-000004
13,15,Assess loan risk,2023-04-21 09:01:42.388617910+00:00,2023-04-21 09:21:42.388617910+00:00,142,Loan Officer-000003
20,6,Appraise property,2023-04-21 10:15:06.661396079+00:00,2023-04-21 10:27:34.546548379+00:00,143,Appraiser-000002
18,11,Design loan offer,2023-04-21 10:20:02.052676+00:00,2023-04-21 10:24:22.211449490+00:00,144,Loan Officer-000001
17,14,Approve loan offer,2023-04-21 10:21:40.652734027+00:00,2023-04-21 10:41:40.652734027+00:00,145,Senior Officer-000001
16,0,Cancel application,2023-04-21 10:24:56.697355725+00:00,2023-04-21 10:29:56.697355725+00:00,146,Clerk-000001
21,4,Check application form completeness,2023-04-21 10:30:00+00:00,2023-04-21 12:35:43.892129050+00:00,147,Clerk-000003
19,15,Design loan offer,2023-04-21 12:02:43.218544543+00:00,2023-04-21 12:05:39.220915999+00:00,148,Loan Officer-000003
13,0,Reject application,2023-04-21 09:21:42.388617910+00:00,2023-04-21 09:31:42.388617910+00:00,149,Clerk-000001
20,9,Check credit history,2023-04-21 10:27:34.546548379+00:00,2023-04-21 11:32:41.162960997+00:00,151,Clerk-000006
22,1,Check application form completeness,2023-04-21 11:00:00+00:00,2023-04-21 11:04:37.439598056+00:00,152,Clerk-000002
19,14,Approve loan offer,2023-04-21 12:05:39.220915999+00:00,2023-04-21 12:25:39.220915999+00:00,153,Senior Officer-000001
21,0,Check credit history,2023-04-21 12:35:43.892129050+00:00,2023-04-21 13:04:17.046586440+00:00,154,Clerk-000001
17,8,Approve application,2023-04-21 10:41:40.652734027+00:00,2023-04-21 10:46:40.652734027+00:00,155,Clerk-000005
22,6,Appraise property,2023-04-21 11:04:37.439598056+00:00,2023-04-21 11:38:33.945079684+00:00,156,Appraiser-000002
23,10,Check application form completeness,2023-04-21 11:30:00+00:00,2023-04-21 11:33:10.226219058+00:00,157,Clerk-000007
20,2,AML check,2023-04-21 11:32:41.162960997+00:00,2023-04-21 12:50:08.326781615+00:00,158,AML Investigator-000001
19,8,Cancel application,2023-04-21 12:25:39.220915999+00:00,2023-04-21 12:30:39.220915999+00:00,159,Clerk-000005
21,6,Appraise property,2023-04-21 13:04:17.046586440+00:00,2023-04-21 13:15:24.122826750+00:00,160,Appraiser-000002
18,17,Approve loan offer,2023-04-21 10:24:56.697355725+00:00,2023-04-21 10:44:56.697355725+00:00,161,Senior Officer-000002
22,9,Check credit history,2023-04-21 11:38:33.945079684+00:00,2023-04-21 11:48:10.511529129+00:00,162,Clerk-000006
24,12,Check application form completeness,2023-04-21 12:00:00+00:00,2023-04-21 12:16:31.376910494+00:00,163,Clerk-000008
21,2,AML check,2023-04-21 13:15:24.122826750+00:00,2023-04-21 13:18:08.496154191+00:00,164,AML Investigator-000001
18,0,Approve application,2023-04-21 10:44:56.697355725+00:00,2023-04-21 10:49:56.697355725+00:00,165,Clerk-000001
23,1,Check credit history,2023-04-21 11:33:10.226219058+00:00,2023-04-21 11:39:59.815111562+00:00,166,Clerk-000002
22,7,AML check,2023-04-21 11:48:10.511529129+00:00,2023-04-21 13:13:39.054932010+00:00,167,AML Investigator-000002
24,8,Check credit history,2023-04-21 12:16:31.376910494+00:00,2023-04-21 12:20:05.112865472+00:00,168,Clerk-000005
25,5,Check application form completeness,2023-04-21 12:30:00+00:00,2023-04-21 13:06:36.401813303+00:00,169,Clerk-000004
20,16,Assess loan risk,2023-04-21 12:50:08.326781615+00:00,2023-04-21 13:10:08.326781615+00:00,170,Loan Officer-000004
21,16,Assess loan risk,2023-04-21 13:18:08.496154191+00:00,2023-04-21 13:38:08.496154191+00:00,171,Loan Officer-000004
24,6,Appraise property,2023-04-21 12:20:05.112865472+00:00,2023-04-21 12:42:26.638749847+00:00,172,Appraiser-000002
26,0,Check application form completeness,2023-04-21 13:00:00+00:00,2023-04-21 13:07:59.748659168+00:00,173,Clerk-000001
25,3,Appraise property,2023-04-21 13:06:36.401813303+00:00,2023-04-21 13:08:33.930918279+00:00,174,Appraiser-000001
20,0,Reject application,2023-04-21 13:10:08.326781615+00:00,2023-04-21 13:20:08.326781615+00:00,175,Clerk-000001
22,11,Assess loan risk,2023-04-21 13:13:39.054932010+00:00,2023-04-21 13:33:39.054932010+00:00,176,Loan Officer-000001
21,15,Design loan offer,2023-04-21 13:38:08.496154191+00:00,2023-04-21 13:38:15.616056101+00:00,177,Loan Officer-000003
25,8,Check credit history,2023-04-21 13:08:33.930918279+00:00,2023-04-21 13:10:15.909734389+00:00,181,Clerk-000005
22,13,Design loan offer,2023-04-21 13:33:39.054932010+00:00,2023-04-21 13:38:37.290463497+00:00,182,Loan Officer-000002
21,14,Approve loan offer,2023-04-21 13:38:15.616056101+00:00,2023-04-21 13:58:15.616056101+00:00,183,Senior Officer-000001
24,7,AML check,2023-04-21 13:13:39.054932010+00:00,2023-04-21 13:26:00.603959011+00:00,186,AML Investigator-000002
26,1,Check credit history,2023-04-21 13:13:39.054932010+00:00,2023-04-21 14:09:35.275871657+00:00,187,Clerk-000002
27,10,Check application form completeness,2023-04-21 13:30:00+00:00,2023-04-21 15:10:57.876220990+00:00,188,Clerk-000007
22,17,Approve loan offer,2023-04-21 13:38:37.290463497+00:00,2023-04-21 13:58:37.290463497+00:00,189,Senior Officer-000002
21,8,Approve application,2023-04-21 13:58:15.616056101+00:00,2023-04-21 14:03:15.616056101+00:00,190,Clerk-000005
23,3,Appraise property,2023-04-21 13:08:33.930918279+00:00,2023-04-21 14:16:12.127052785+00:00,191,Appraiser-000001
25,2,AML check,2023-04-21 13:18:08.496154191+00:00,2023-04-21 14:09:25.004087952+00:00,192,AML Investigator-000001
22,0,Approve application,2023-04-21 13:58:37.290463497+00:00,2023-04-21 14:03:37.290463497+00:00,194,Clerk-000001
28,9,Check application form completeness,2023-04-21 14:00:00+00:00,2023-04-21 14:02:10.504334200+00:00,195,Clerk-000006
27,1,Return application back to applicant,2023-04-21 15:10:57.876220990+00:00,2023-04-21 15:15:57.876220990+00:00,196,Clerk-000002
24,11,Assess loan risk,2023-04-21 13:38:08.496154191+00:00,2023-04-21 13:58:08.496154191+00:00,197,Loan Officer-000001
28,6,Appraise property,2023-04-21 14:02:10.504334200+00:00,2023-04-21 14:05:20.588813384+00:00,198,Appraiser-000002
26,6,Appraise property,2023-04-21 14:09:35.275871657+00:00,2023-04-21 14:14:28.087756673+00:00,199,Appraiser-000002
23,7,AML check,2023-04-21 14:16:12.127052785+00:00,2023-04-21 14:25:09.739249410+00:00,200,AML Investigator-000002
29,12,Check application form completeness,2023-04-21 14:30:00+00:00,2023-04-21 14:32:19.954242784+00:00,201,Clerk-000008
24,13,Design loan offer,2023-04-21 13:58:08.496154191+00:00,2023-04-21 14:01:49.002434508+00:00,203,Loan Officer-000002
28,9,Check credit history,2023-04-21 14:05:20.588813384+00:00,2023-04-21 15:04:09.312845394+00:00,204,Clerk-000006
25,16,Assess loan risk,2023-04-21 14:09:25.004087952+00:00,2023-04-21 14:29:25.004087952+00:00,205,Loan Officer-000004
26,2,AML check,2023-04-21 14:14:28.087756673+00:00,2023-04-21 14:24:05.425588788+00:00,206,AML Investigator-000001
23,11,Assess loan risk,2023-04-21 14:25:09.739249410+00:00,2023-04-21 14:45:09.739249410+00:00,207,Loan Officer-000001
29,8,Return application back to applicant,2023-04-21 14:32:19.954242784+00:00,2023-04-21 14:37:19.954242784+00:00,208,Clerk-000005
30,4,Check application form completeness,2023-04-21 15:00:00+00:00,2023-04-21 16:17:57.851689834+00:00,209,Clerk-000003
27,18,Applicant completes form,2023-04-24 07:00:00+00:00,2023-04-24 08:00:00+00:00,210,Applicant-000001
24,17,Approve loan offer,2023-04-21 14:01:49.002434508+00:00,2023-04-21 14:21:49.002434508+00:00,211,Senior Officer-000002
26,15,Assess loan risk,2023-04-21 14:24:05.425588788+00:00,2023-04-21 14:44:05.425588788+00:00,212,Loan Officer-000003
25,15,Design loan offer,2023-04-21 14:29:25.004087952+00:00,2023-04-21 14:32:24.623518693+00:00,213,Loan Officer-000003
23,13,Design loan offer,2023-04-21 14:45:09.739249410+00:00,2023-04-21 14:45:34.071116460+00:00,215,Loan Officer-000002
31,5,Check application form completeness,2023-04-24 07:30:00+00:00,2023-04-24 07:49:34.281315753+00:00,218,Clerk-000004
27,12,Check application form completeness,2023-04-24 08:00:00+00:00,2023-04-24 08:04:41.209958038+00:00,219,Clerk-000008
24,0,Approve application,2023-04-21 14:21:49.002434508+00:00,2023-04-21 14:26:49.002434508+00:00,220,Clerk-000001
25,14,Approve loan offer,2023-04-21 14:32:24.623518693+00:00,2023-04-21 14:52:24.623518693+00:00,221,Senior Officer-000001
26,11,Design loan offer,2023-04-21 14:44:05.425588788+00:00,2023-04-21 14:45:42.947528154+00:00,222,Loan Officer-000001
28,2,AML check,2023-04-24 07:00:00+00:00,2023-04-24 07:14:25.202328497+00:00,225,AML Investigator-000001
30,3,Appraise property,2023-04-24 07:00:00+00:00,2023-04-24 07:08:07.509192087+00:00,226,Appraiser-000001
31,4,Check credit history,2023-04-24 07:49:34.281315753+00:00,2023-04-24 07:50:16.050418458+00:00,227,Clerk-000003
32,0,Check application form completeness,2023-04-24 08:00:00+00:00,2023-04-24 08:39:05.228549611+00:00,228,Clerk-000001
27,2,AML check,2023-04-24 08:04:41.209958038+00:00,2023-04-24 08:42:20.619012339+00:00,229,AML Investigator-000001
25,8,Cancel application,2023-04-21 14:52:24.623518693+00:00,2023-04-21 14:57:24.623518693+00:00,230,Clerk-000005
30,7,AML check,2023-04-24 07:08:07.509192087+00:00,2023-04-24 07:25:26.801109989+00:00,232,AML Investigator-000002
28,16,Assess loan risk,2023-04-24 07:14:25.202328497+00:00,2023-04-24 07:34:25.202328497+00:00,233,Loan Officer-000004
31,3,Appraise property,2023-04-24 07:50:16.050418458+00:00,2023-04-24 08:16:16.925190021+00:00,234,Appraiser-000001
29,18,Applicant completes form,2023-04-24 08:00:00+00:00,2023-04-24 09:00:00+00:00,235,Applicant-000001
33,8,Check application form completeness,2023-04-24 08:30:00+00:00,2023-04-24 08:35:09.988056549+00:00,236,Clerk-000005
32,9,Check credit history,2023-04-24 08:39:05.228549611+00:00,2023-04-24 09:01:44.154085716+00:00,237,Clerk-000006
27,6,Appraise property,2023-04-24 08:42:20.619012339+00:00,2023-04-24 09:06:41.696402539+00:00,238,Appraiser-000002
30,10,Check credit history,2023-04-24 07:25:26.801109989+00:00,2023-04-24 07:36:28.980634825+00:00,240,Clerk-000007
28,15,Design loan offer,2023-04-24 07:34:25.202328497+00:00,2023-04-24 07:46:54.146646508+00:00,241,Loan Officer-000003
31,7,AML check,2023-04-24 08:16:16.925190021+00:00,2023-04-24 08:41:17.175476417+00:00,242,AML Investigator-000002
33,10,Check credit history,2023-04-24 08:35:09.988056549+00:00,2023-04-24 09:02:23.512182578+00:00,243,Clerk-000007
29,4,Check application form completeness,2023-04-24 09:00:00+00:00,2023-04-24 09:07:49.146470274+00:00,244,Clerk-000003
34,1,Check application form completeness,2023-04-24 09:00:00+00:00,2023-04-24 09:35:54.684527183+00:00,245,Clerk-000002
32,3,Appraise property,2023-04-24 09:01:44.154085716+00:00,2023-04-24 09:41:48.313554009+00:00,246,Appraiser-000001
27,0,Check credit history,2023-04-24 09:06:41.696402539+00:00,2023-04-24 09:17:42.545041347+00:00,247,Clerk-000001
26,14,Approve loan offer,2023-04-24 07:00:00+00:00,2023-04-24 07:20:00+00:00,248,Senior Officer-000001
