case_id,agent,activity_name,start_timestamp,end_timestamp,TimeStep,resource
28,4,Check application form completeness,2023-04-21 14:00:00+00:00,2023-04-21 14:20:58.413859611+00:00,197,Clerk-000003
22,13,Assess loan risk,2023-04-21 14:31:35.910980627+00:00,2023-04-21 14:51:35.910980627+00:00,198,Loan Officer-000002
24,0,Check credit history,2023-04-24 07:12:33.792923268+00:00,2023-04-24 07:17:07.418041736+00:00,199,Clerk-000001
23,13,Assess loan risk,2023-04-24 07:19:28.455641900+00:00,2023-04-24 07:39:28.455641900+00:00,200,Loan Officer-000002
26,12,Check application form completeness,2023-04-21 14:15:28.851119797+00:00,2023-04-21 14:17:23.903383176+00:00,201,Clerk-000008
29,5,Check application form completeness,2023-04-21 14:30:00+00:00,2023-04-21 15:19:35.119043079+00:00,203,Clerk-000004
25,7,AML check,2023-04-21 14:44:59.304421363+00:00,2023-04-24 07:41:29.208718771+00:00,204,AML Investigator-000002
22,10,Reject application,2023-04-21 14:51:35.910980627+00:00,2023-04-21 15:01:35.910980627+00:00,205,Clerk-000007
27,7,AML check,2023-04-24 07:41:29.208718771+00:00,2023-04-24 07:58:56.373204477+00:00,206,AML Investigator-000002
24,11,Assess loan risk,2023-04-24 07:17:07.418041736+00:00,2023-04-24 07:37:07.418041736+00:00,207,Loan Officer-000001
23,12,Reject application,2023-04-24 07:39:28.455641900+00:00,2023-04-24 07:49:28.455641900+00:00,208,Clerk-000008
30,9,Check application form completeness,2023-04-21 15:00:00+00:00,2023-04-21 15:21:23.478675631+00:00,211,Clerk-000006
24,13,Design loan offer,2023-04-24 07:37:07.418041736+00:00,2023-04-24 07:40:20.105268241+00:00,212,Loan Officer-000002
25,11,Assess loan risk,2023-04-24 07:41:29.208718771+00:00,2023-04-24 08:01:29.208718771+00:00,213,Loan Officer-000001
29,12,Check credit history,2023-04-21 15:19:35.119043079+00:00,2023-04-21 16:22:24.332283011+00:00,214,Clerk-000008
30,3,Appraise property,2023-04-21 15:21:23.478675631+00:00,2023-04-24 07:17:41.917895501+00:00,215,Appraiser-000001
26,0,Check credit history,2023-04-24 07:19:28.455641900+00:00,2023-04-24 07:24:47.471145436+00:00,216,Clerk-000001
31,8,Check application form completeness,2023-04-24 07:30:00+00:00,2023-04-24 07:54:49.760873101+00:00,217,Clerk-000005
24,17,Approve loan offer,2023-04-24 07:40:20.105268241+00:00,2023-04-24 08:00:20.105268241+00:00,218,Senior Officer-000002
28,5,Check credit history,2023-04-24 07:41:29.208718771+00:00,2023-04-24 07:53:36.837138716+00:00,219,Clerk-000004
27,15,Assess loan risk,2023-04-24 08:01:29.208718771+00:00,2023-04-24 08:21:29.208718771+00:00,220,Loan Officer-000003
25,4,Reject application,2023-04-24 08:01:29.208718771+00:00,2023-04-24 08:11:29.208718771+00:00,221,Clerk-000003
30,0,Check credit history,2023-04-24 07:17:41.917895501+00:00,2023-04-24 07:27:05.514128264+00:00,223,Clerk-000001
26,2,AML check,2023-04-24 07:24:47.471145436+00:00,2023-04-24 08:04:36.027105729+00:00,224,AML Investigator-000001
28,3,Appraise property,2023-04-24 07:53:36.837138716+00:00,2023-04-24 08:28:03.211732516+00:00,225,Appraiser-000001
31,7,AML check,2023-04-24 07:58:56.373204477+00:00,2023-04-24 08:16:51.553500233+00:00,226,AML Investigator-000002
32,1,Check application form completeness,2023-04-24 08:00:00+00:00,2023-04-24 08:10:28.471076450+00:00,227,Clerk-000002
24,4,Approve application,2023-04-24 08:00:20.105268241+00:00,2023-04-24 08:05:20.105268241+00:00,228,Clerk-000003
29,3,Appraise property,2023-04-24 07:41:29.208718771+00:00,2023-04-24 07:52:56.693269814+00:00,230,Appraiser-000001
26,3,Appraise property,2023-04-24 08:28:03.211732516+00:00,2023-04-24 08:54:21.793177769+00:00,231,Appraiser-000001
31,4,Check credit history,2023-04-24 08:16:51.553500233+00:00,2023-04-24 09:04:27.882872241+00:00,232,Clerk-000003
27,13,Design loan offer,2023-04-24 08:21:29.208718771+00:00,2023-04-24 08:25:25.326660754+00:00,233,Loan Officer-000002
28,7,AML check,2023-04-24 08:28:03.211732516+00:00,2023-04-24 10:08:43.068562663+00:00,234,AML Investigator-000002
30,7,AML check,2023-04-24 08:16:51.553500233+00:00,2023-04-24 08:20:25.524263925+00:00,236,AML Investigator-000002
32,10,Return application back to applicant,2023-04-24 08:10:28.471076450+00:00,2023-04-24 08:15:28.471076450+00:00,237,Clerk-000007
